1.X,1.Y,2.X,2.Y,3.X,3.Y,4.X,4.Y,5.X,5.Y,6.X,6.Y,7.X,7.Y,8.X,8.Y,9.X,9.Y,10.X,10.Y,11.X,11.Y,12.X,12.Y,13.X,13.Y,14.X,14.Y,15.X,15.Y,perp,line,col,plate,sex,fly,CS
-0.253227684913833,0.0699549831677977,-0.241933641333327,0.0255737883138012,-0.266129157668806,-0.0109705579039394,-0.214451922778868,-0.0534960954740323,-0.202811827637651,-0.0345479520903421,-0.173948354059467,0.026451671009367,-0.137465276348212,0.0938949677628592,-0.0563666656882506,0.0201787513465823,-0.058260814685573,-0.00607749688614306,0.101184254914153,-0.0323256507147017,0.097377698055425,-0.10419730470084,0.299344221028913,0.158960372991918,0.470969093312439,0.0521257298148417,0.455655189574701,-0.0249779977143178,0.180064888228359,-0.180547208922851,KP,zi192xef43,c1204,plate1c,f,10,2.98524800949379
-0.251144620071351,0.070926044275282,-0.246349459852318,0.0229003680913889,-0.270100996714742,-0.0084449732175442,-0.213132520437061,-0.0562955397524541,-0.201349600638499,-0.0372810552822772,-0.174168467808725,0.0262364332290043,-0.136789791289125,0.0928591053162956,-0.0532443465790065,0.0207455022184114,-0.0564091726230604,-0.00560268360304753,0.102851301570462,-0.0318765412041171,0.0933125168322652,-0.10242567862265,0.310289793361541,0.163421578488368,0.467704249212937,0.0513472565932383,0.448343977867439,-0.0242933369286409,0.180187137169244,-0.182216479601258,KP,zi192xef43,c1204,plate1c,f,11,2.77346845457693
-0.249088573720955,0.0710332371220309,-0.241355508683896,0.0246723160988484,-0.267610510427363,-0.0139215907095686,-0.215112999040664,-0.0560921525790282,-0.200538151398749,-0.0362059282170547,-0.172891548211433,0.0267874448619968,-0.139331621167112,0.0933614851654832,-0.0555802173478495,0.0218058003350009,-0.0590459009420632,-0.00575696816104511,0.102232859078789,-0.0301068345089156,0.0913191226726546,-0.104912149727135,0.31046426565842,0.163832076381655,0.469050528083413,0.0526259289270939,0.451559227020995,-0.0243609487630848,0.175929028425813,-0.182761716226277,KP,zi192xef43,c1204,plate1c,f,12,2.80609279787156
-0.250819197532052,0.0693396917014946,-0.243261941065005,0.0231677395381112,-0.270730503611231,-0.0134855137748356,-0.212067874014132,-0.0584383834236672,-0.19514570401018,-0.0386484673122035,-0.167408181046213,0.0277405756749602,-0.140077962455566,0.0948245703361915,-0.0571133554191536,0.0220810266097967,-0.0601625063371713,-0.00408880534400647,0.0945438004463955,-0.0329616121990681,0.0847514037749774,-0.0977269731191442,0.315077390018815,0.166052955463613,0.469684701005154,0.0526045568591656,0.450467613616282,-0.0298034918220816,0.182262316629079,-0.180657869188326,KP,zi192xef43,c1204,plate1d,m,01,2.39735527913574
-0.244666814825692,0.0651464060485974,-0.241376484455165,0.0233536897610731,-0.266881327324345,-0.00996614696249767,-0.210220882815771,-0.0525049830009956,-0.19917901551722,-0.0327060341221184,-0.171843911260798,0.0275160866009801,-0.134352476213146,0.0921921174093567,-0.0614282814313916,0.0215145597188386,-0.0649962890374632,-0.00582585182951665,0.100455086030966,-0.0326240665407245,0.0884491073218596,-0.101595473731926,0.297126951940932,0.172497179363259,0.475379979264747,0.0528940188445721,0.456820367610669,-0.0291192994519132,0.17671399071182,-0.190772202106985,KP,zi192xef43,c1204,plate1d,m,02,2.42967156001519
-0.24907381263754,0.0688265694213873,-0.240461335562694,0.0201578092389824,-0.267601817751053,-0.0140411168243838,-0.211504280931961,-0.0546980456001946,-0.19996361610251,-0.0377486604945562,-0.168729541265203,0.0282245899761656,-0.131663239003491,0.0963890206821519,-0.0609505522133504,0.0232064798636683,-0.0650517838797144,-0.00312504880193091,0.0938402043056157,-0.0304994222773926,0.0931111503625619,-0.107396753772734,0.310340312721104,0.170946874464929,0.472092787639258,0.0541154356363312,0.45019963210385,-0.0289579778173309,0.175415892215128,-0.185399753695092,KP,zi192xef43,c1204,plate1d,m,03,2.43290382051298
-0.255147186311318,0.0710068527674985,-0.247273155320032,0.0251293882904401,-0.268203804600968,-0.0147969286688277,-0.211735768707657,-0.054906630462513,-0.193931426512063,-0.0368094309717713,-0.168868078347118,0.0273013384713161,-0.136220360454732,0.0981846818268838,-0.0548032905221259,0.0237025499288589,-0.0582907973334323,-0.0063074788575111,0.0970323359031257,-0.0313875435304825,0.0894696994914237,-0.106163680567159,0.309688526485936,0.171846391936222,0.463936457437951,0.0518818276673603,0.447978237314733,-0.0296041717866256,0.186368611476277,-0.18907716604369,KP,zi192xef43,c1204,plate1d,m,04,2.38851948806229
-0.250676776750101,0.0672106789922013,-0.242986400200371,0.0231485323224733,-0.268245118409649,-0.0124997518890539,-0.209954774034531,-0.0561462309911512,-0.19934336454263,-0.0325288681318999,-0.175396051004994,0.0256255867745482,-0.138808459989149,0.0943522134780432,-0.0558083109626133,0.0258975973617833,-0.0593247654116484,-0.00359427494235356,0.0981133867875772,-0.0335623255454206,0.0901130055567735,-0.104473369097604,0.313901922488921,0.163439903082136,0.46809675442138,0.0560842849125053,0.447642481666664,-0.0276923997158003,0.18267647038437,-0.185261576610408,KP,zi192xef43,c1204,plate1d,m,05,2.6104047683964
-0.250231169274502,0.0675046334211764,-0.245051240073499,0.02238110757699,-0.265570120720226,-0.012927787943813,-0.211456571108243,-0.0548211852536273,-0.195479878832685,-0.0358208797236987,-0.169168143327497,0.0298518779935404,-0.138354286081796,0.0972743425164801,-0.0627489176322837,0.0225726589158534,-0.0633756383032765,-0.00547335794890455,0.101298705022335,-0.0324822781646156,0.0939411355117108,-0.109138619147808,0.317431997316822,0.1709978434015,0.465005687343841,0.0566139047462798,0.446530123640468,-0.0296229617199931,0.177228316518831,-0.18690929866936,KP,zi192xef43,c1204,plate1d,m,06,2.59436474055082
-0.248429624571188,0.0656594659679949,-0.243104454590894,0.0225354269196685,-0.267032211463384,-0.0108081836890027,-0.211515996722899,-0.0567511886076689,-0.198221861650553,-0.0356552860580367,-0.171313699044913,0.0276256955042639,-0.135308503625997,0.093750272224742,-0.0581819882369435,0.0231373717241031,-0.0609966618768162,-0.00312748632251929,0.0996931377475168,-0.0314844674292006,0.0853219427462549,-0.101135373312714,0.306855710713882,0.171404164882311,0.470648134941748,0.0496061177088312,0.453889320803886,-0.0261760437680368,0.177696754830299,-0.188580485744736,KP,zi192xef43,c1204,plate1d,m,07,2.52112188029324
-0.246983040341372,0.0654350414614582,-0.239770814463353,0.0231026628558747,-0.269562132523755,-0.00849752242257581,-0.214430364413038,-0.0509413675232089,-0.203568144880687,-0.0340421203802462,-0.173108503817668,0.0281007079278614,-0.136144534584675,0.0888558834664549,-0.0574455744230481,0.021425595960827,-0.0612466894306771,-0.00470631125687637,0.100723537259716,-0.0349707202428257,0.0914702660377151,-0.103141322962885,0.310000084560487,0.161535467433423,0.469025673654269,0.0562278234008203,0.453700532431886,-0.0221139160885294,0.177339704934201,-0.186269901629573,KP,zi192xef43,c1204,plate1d,m,08,2.60770436210344
-0.247348386942627,0.0664007911766559,-0.244136656997424,0.0224765184299022,-0.268637674261054,-0.0124078388703888,-0.215821911347611,-0.0549241954840877,-0.201802031634117,-0.0338959492570338,-0.171771900410424,0.0263704319584968,-0.135218446334153,0.0934245649678891,-0.0563066644108298,0.0217917762221013,-0.0614931682292754,-0.00633389939912053,0.0971372366769679,-0.0341944187613611,0.0936500969404147,-0.0989855459991048,0.310724396587771,0.162955337099296,0.47117313639556,0.0544856028094668,0.452040399263914,-0.0284574676698893,0.17781157470289,-0.178705707222822,KP,zi192xef43,c1204,plate1d,m,09,2.53227786842334
-0.247393752414107,0.0674172639809401,-0.239997090131136,0.0232161789532127,-0.264201078120963,-0.0131661324901147,-0.211781971742964,-0.0546370700762539,-0.199784771078935,-0.0340170273752543,-0.170609041756826,0.0274590006288087,-0.130320120082142,0.0933823437864927,-0.0616206888944554,0.0219630572501518,-0.0665698578444794,-0.00670359198175337,0.0877328172288728,-0.0342209825745578,0.0836508931342814,-0.100673899090546,0.307783573026149,0.166328841222808,0.475686367480414,0.0576362217775474,0.45542597873837,-0.0296465017358272,0.18199874245792,-0.184337702275653,KP,zi192xef43,c1204,plate1d,m,10,2.5247047374878
-0.245513448199477,0.0695854120421359,-0.238051363561705,0.0249257560999189,-0.266137898481288,-0.00900629016219795,-0.209013184668205,-0.054819532126742,-0.19692443098338,-0.0336820181056864,-0.172958621595512,0.0284534770781199,-0.133336319749334,0.0936057768711794,-0.068138226240392,0.0216209027159431,-0.0691709094741514,-0.00602432668931662,0.0945290238394605,-0.0347292946607791,0.0878859140618667,-0.107365206265181,0.304212068336114,0.164852912563204,0.472120549679365,0.0569751371241162,0.455333927173677,-0.0248957900324663,0.185162919862961,-0.189496916452248,KP,zi192xef43,c1204,plate1d,m,11,2.56953153030405
-0.255652536518554,0.0680750897293428,-0.246740074986055,0.0228226803266231,-0.271853345692937,-0.0148924962347087,-0.210902734238308,-0.0552678736216052,-0.19828051917976,-0.0356672812125637,-0.170097579108881,0.0279382627302169,-0.139991960407588,0.0939496378577175,-0.048689422939296,0.0253905486834053,-0.0538606323458574,-0.00368451455930025,0.101101061397532,-0.0322370818740884,0.0883895124908527,-0.0996165227011742,0.309268385249729,0.168759601680645,0.466665609879863,0.0532642102669852,0.447004866799074,-0.0336550153122605,0.183639369600186,-0.185179245759234,KP,zi192xef43,c1204,plate1d,m,12,2.42968615841086
-0.250409409431235,0.0665694835912289,-0.2374166960266,0.0223508633249132,-0.269531058677381,-0.0109089104092153,-0.215950557850617,-0.0537832238624874,-0.200925532507918,-0.0338821210145765,-0.16858173219937,0.028616620045105,-0.138642790060956,0.0929625237333672,-0.0607650513272587,0.0229156972146494,-0.0629102561469924,-0.00606837895954543,0.0995514383060579,-0.0338772769258812,0.0919210214917614,-0.104506516511919,0.313581691334004,0.158408940526636,0.467635938059882,0.0561710106592726,0.453454558775953,-0.0229341425643542,0.178988436260671,-0.182034568847194,KP,zi192xef43,c1204,plate1e,f,02,2.75491912051637
-0.24866593281247,0.067456387431942,-0.24201014283355,0.0224606526062683,-0.267612693958224,-0.00941296816790271,-0.216907235502114,-0.0564671786897647,-0.2019007039123,-0.0360529774620017,-0.17339138455617,0.025752879930298,-0.13880581076867,0.0931575708688511,-0.0525789816638573,0.0208095800509314,-0.0560656819121497,-0.00474297351974793,0.0982179051579831,-0.0311422145134026,0.0913747642465693,-0.104565574389347,0.316055534132863,0.163425883088202,0.468121340483938,0.0533976356174067,0.451357287134713,-0.0220367223411198,0.172811736763439,-0.182039980510612,KP,zi192xef43,c1204,plate1e,f,04,2.746046180794
-0.248227471240589,0.0680671114325866,-0.242566625583142,0.0223498105873615,-0.270661406050358,-0.00829572560015575,-0.213868434117098,-0.0557511059354454,-0.202656157124103,-0.035229440532642,-0.175770973595445,0.026011967236679,-0.137989095782225,0.0872950778685164,-0.0537800041234151,0.0221969763740111,-0.0575482283165755,-0.00399217993955939,0.101918055616297,-0.0299374388543902,0.0888191764553849,-0.103660267333858,0.317873374365249,0.160393855778825,0.467370830233508,0.0547820988372199,0.44965966216064,-0.022981692041721,0.177427297101873,-0.181249047877428,KP,zi192xef43,c1204,plate1e,f,06,2.86652542096758
-0.247577644089243,0.0666928882666493,-0.24202645819498,0.023236014238227,-0.26810026080106,-0.00978515256629183,-0.215751665184466,-0.0547202923207464,-0.202096704841409,-0.0342340896660386,-0.171978837464607,0.0265644817702403,-0.136891372453072,0.0916350392397193,-0.0558424532550586,0.0209149296744148,-0.0600189545411704,-0.00570348173462768,0.10164563051405,-0.0324817629355076,0.0865876246835392,-0.10384834205749,0.314947534675941,0.161427819939556,0.468488319032204,0.0572475213348558,0.451599725713877,-0.0236930203794196,0.177015516205453,-0.183252552803541,KP,zi192xef43,c1204,plate1e,f,08,2.77737583420513
-0.251272001460874,0.0711965027945386,-0.24456971632677,0.0251274348773227,-0.271646764803276,-0.0110540436391321,-0.211353397829936,-0.0573479417086464,-0.197600942053115,-0.0366610737277643,-0.172731387705833,0.0264020028718181,-0.134648410384444,0.0975920422985227,-0.0589060503648759,0.0230204281490416,-0.0624727205787097,-0.00666037734679833,0.100668587499259,-0.0328724234069646,0.0950215712616101,-0.107372329750031,0.316797844047013,0.163596053443512,0.461998115838748,0.057561651304036,0.445493307262401,-0.0280696752819949,0.1852219655988,-0.18445825087746,KP,zi192xef43,c1204,plate1e,f,09,2.79119541922334
